Episode,Timestep,Action,State,Transmission Power,Beacon Rate,CBR,Reward
154,10,1,"(1, 4)",0.5912348086597643,0.5418541485771184,0.9324586895978084,-1
154,11,1,"(2, 4)",0.5499470622660414,0.668664878279258,0.5246943715356531,2
154,12,1,"(3, 4)",0.9535638752327329,0.6850953184040336,0.6125692365903602,100
155,0,0,"(0, 0)",0.895759933112141,0.5775794934832565,0.5447974251826927,2
155,1,1,"(0, 0)",0.648946459332186,0.4682862286955734,0.8720676344574586,-1
155,2,1,"(1, 0)",0.6188393590530681,0.36838975806827556,0.7968203243619871,-1
155,3,2,"(2, 0)",0.936432768278841,0.6223752382292229,0.4790142484123785,2
155,4,0,"(2, 0)",0.91325049096502,0.47381168172197186,0.6988035077753281,9
155,5,2,"(1, 0)",0.9376879902480513,0.35052184415166804,0.6996771382708158,6
155,6,3,"(1, 0)",0.990288197071717,0.5803044689664516,0.938532892343401,-1
155,7,3,"(1, 1)",0.9811079396415934,0.5140588937839662,0.911988841715347,-1
155,8,3,"(1, 2)",0.7496339986875165,0.5406008951923005,0.8573994479034471,-1
155,9,1,"(1, 3)",0.9981312063069717,0.6929861242533427,0.4539618314643442,2
155,10,3,"(2, 3)",0.624724631489101,0.5365260218598855,0.9508079449984671,-1
155,11,1,"(2, 4)",0.8782958341177501,0.3273988238366066,0.8105790352833454,-1
155,12,2,"(3, 4)",0.7057216376933639,0.414395421591174,0.5098328920576524,2
155,13,2,"(3, 3)",0.9099599143536214,0.6867353092097828,0.6246518449790518,9
155,14,1,"(3, 2)",0.5921435360174121,0.6325546300214059,0.45422821955967696,2
155,15,0,"(4, 2)",0.9274415259995028,0.5049272758844969,0.9297713176295939,-1
155,16,3,"(3, 2)",0.9988456597442383,0.5460951268489458,0.5696900193604547,9
155,17,1,"(3, 3)",0.6086301574702115,0.5505970344349673,0.6709176447969964,9
155,18,3,"(4, 3)",0.6614162148714757,0.6378691346268127,0.6202437027125186,100
156,0,1,"(0, 0)",0.926583206417076,0.4717905851294445,0.8212582994032875,2
156,1,3,"(1, 0)",0.7741623513490705,0.5377892515560634,0.4777207227959571,2
156,2,3,"(1, 1)",0.6555145748373388,0.5980860753183259,0.4963586299075162,2
156,3,1,"(1, 2)",0.7781441780206615,0.4170122631675286,0.9494636614363509,-1
156,4,3,"(2, 2)",0.8016671465295724,0.4506584556809172,0.5576945411294152,9
156,5,0,"(2, 3)",0.6392207292956764,0.46051995782969923,0.6457566165799078,9
156,6,1,"(1, 3)",0.9859351729601953,0.6809669314900122,0.4230442570410716,-1
156,7,3,"(2, 3)",0.9561006657785946,0.5135209209425656,0.5555761501600148,9
156,8,1,"(2, 4)",0.6100906962210635,0.4899878485570237,0.42027010900436645,-1
156,9,1,"(3, 4)",0.5382454429755801,0.6311514376456834,0.481105338370948,100
157,0,1,"(0, 0)",0.8080397636258714,0.6447640228229591,0.7073100647546189,9
157,1,0,"(1, 0)",0.8569069266431759,0.5618308068778353,0.5325628826574968,2
157,2,1,"(0, 0)",0.6103704572209954,0.6358002836869799,0.9277066899613903,-1
157,3,3,"(1, 0)",0.6787843838504122,0.39708375157517595,0.7286007893952274,6
157,4,3,"(1, 1)",0.6567258199567715,0.35666695006672744,0.40202407207965174,-4
157,5,3,"(1, 2)",0.7144106869711779,0.4815741633692495,0.9315938534708659,-1
157,6,1,"(1, 3)",0.5017310728920752,0.6684226432888483,0.8355809684384901,2
157,7,0,"(2, 3)",0.9452645032421656,0.38499553640972795,0.7349458788303085,6
157,8,0,"(1, 3)",0.7363202703273848,0.39871817358912276,0.5188365195408398,-1
157,9,2,"(0, 3)",0.6818731819490411,0.4375449129029147,0.6009944964177821,9
157,10,2,"(0, 2)",0.8251225430577966,0.46129289668688594,0.7233409039460708,9
157,11,2,"(0, 1)",0.5163356153940393,0.5621274606963129,0.9029268300934494,-1
157,12,1,"(0, 0)",0.9766541596622693,0.3529283287046618,0.8844927736913766,-4
157,13,1,"(1, 0)",0.6417275315482609,0.34071272686811716,0.8608995258443891,-4
157,14,0,"(2, 0)",0.546191894434942,0.5897019279463149,0.4820840543207254,2
157,15,3,"(1, 0)",0.6547378275051061,0.6399603774267272,0.9025985762371362,-1
157,16,1,"(1, 1)",0.591673467760703,0.6338831843933179,0.7498134182371954,9
157,17,3,"(2, 1)",0.9144368532880917,0.6542078078872401,0.9629356141628489,-1
157,18,3,"(2, 2)",0.912084040853561,0.6182443605240464,0.6604317928773855,9
157,19,3,"(2, 3)",0.6583479677084405,0.5565855379593576,0.9238914794212815,-1
157,20,3,"(2, 4)",0.6752638708256355,0.3757787950916305,0.6885166292963713,6
157,21,1,"(2, 4)",0.5272831561410096,0.6151448943704889,0.8325244749231733,2
157,22,1,"(3, 4)",0.5734481813746198,0.5880815333464631,0.6021750748937296,100
158,0,1,"(0, 0)",0.9681127084634733,0.691734385160142,0.624709554293079,9
158,1,3,"(1, 0)",0.8630860187485685,0.5030918603477919,0.6995025696654051,9
158,2,2,"(1, 1)",0.8483904525529615,0.3609343857735614,0.5450743110593496,-1
158,3,3,"(1, 0)",0.681475101416279,0.37708379977975653,0.6886492578895775,6
158,4,2,"(1, 1)",0.5026708111281237,0.5961203321551418,0.8424518949636719,2
158,5,2,"(1, 0)",0.8371796624547219,0.671534535880763,0.6513419232565636,9
158,6,3,"(1, 0)",0.8829595983063165,0.6188627258077125,0.65622853363422,9
158,7,0,"(1, 1)",0.9274447678503186,0.6084368525778068,0.6017638988499554,9
158,8,1,"(0, 1)",0.5751532588113574,0.5142194128161355,0.9567843939891123,-1
158,9,3,"(1, 1)",0.9084358388184258,0.5984211818470055,0.46695587566018304,2
158,10,3,"(1, 2)",0.629465178317981,0.6053970996987905,0.6015192584898862,9
158,11,1,"(1, 3)",0.8241141989341519,0.5032988775339378,0.8489583724285867,2
158,12,3,"(2, 3)",0.8819559155373224,0.6218958020377366,0.5662652636160973,9
158,13,1,"(2, 4)",0.9811867044670854,0.5438398865634144,0.6198287105375194,9
158,14,1,"(3, 4)",0.5223067394965557,0.5175741709444307,0.9833184090940255,100
159,0,0,"(0, 0)",0.6483972021243777,0.3427716834383516,0.8933087938618562,-4
159,1,1,"(0, 0)",0.5719753283300657,0.5445973745398234,0.9899970965514047,-1
159,2,3,"(1, 0)",0.8733417846082698,0.4353851168519469,0.9975240133925921,-1
159,3,3,"(1, 1)",0.6589267149491443,0.6837864260524352,0.843734119582843,2
159,4,3,"(1, 2)",0.5833755371610041,0.3483423963096311,0.6913585858684539,6
159,5,1,"(1, 3)",0.6843924440817384,0.33583822416909653,0.9550160711728986,-4
159,6,3,"(2, 3)",0.7351498738443114,0.4286501543617753,0.873424201441054,-1
159,7,1,"(2, 4)",0.5835800253315888,0.31187051890470335,0.8175343836441803,-1
159,8,1,"(3, 4)",0.7752896657672883,0.6723546678072949,0.6287131134337922,100
160,0,1,"(0, 0)",0.8421367097622161,0.5293919048961662,0.6537856341909052,9
160,1,3,"(1, 0)",0.629447209516919,0.3482526175175577,0.9479673083993859,-4
160,2,3,"(1, 1)",0.5949329280321121,0.308091995025859,0.49170374297643527,-1
160,3,3,"(1, 2)",0.5966065907644158,0.42025303646777257,0.8678197683019488,-1
160,4,1,"(1, 3)",0.8557007447769849,0.42838162893947673,0.7909912636634662,2
160,5,3,"(2, 3)",0.8701621973770303,0.5891421536002426,0.9177759677123883,-1
160,6,1,"(2, 4)",0.6472184215674621,0.5356853632395011,0.6114727598849833,9
160,7,2,"(3, 4)",0.8358124887351154,0.5584854109148265,0.8460778307224985,2
160,8,2,"(3, 3)",0.5563445115572558,0.4486400981690326,0.6854881194432433,9
160,9,2,"(3, 2)",0.8763412160735637,0.442626256359973,0.7009483158020222,9
160,10,3,"(3, 1)",0.582530492158893,0.4020831722274265,0.4111320608979113,-1
160,11,0,"(3, 2)",0.5779712946138114,0.5453278300476851,0.5635121013513611,9
160,12,3,"(2, 2)",0.8833526475829664,0.3246307671669176,0.45308525487700624,-1
160,13,3,"(2, 3)",0.7008343153182168,0.6280749702126047,0.5882276244756485,9
160,14,2,"(2, 4)",0.9819344788969553,0.6776580151655176,0.6856025896998652,9
160,15,3,"(2, 3)",0.56990506231327,0.3428039723406895,0.5828803565126064,6
160,16,1,"(2, 4)",0.9603990124173754,0.43252166677852677,0.5252644044110054,2
160,17,1,"(3, 4)",0.7968474663792628,0.5921728670423931,0.9224041056852617,100
161,0,1,"(0, 0)",0.8862210906498689,0.5728896385856785,0.7345012654166816,9
161,1,3,"(1, 0)",0.7865951902320791,0.3228522456285908,0.43577110951974307,-4
161,2,3,"(1, 1)",0.5264943753416328,0.43056794291570816,0.7794277764687372,2
161,3,1,"(1, 2)",0.6876867332562013,0.44325097165467686,0.6460266085698191,9
161,4,3,"(2, 2)",0.6505417480466757,0.41110929708564664,0.7814748209331692,2
161,5,3,"(2, 3)",0.7884180175554951,0.33964557133223766,0.5309568643008592,-1
161,6,3,"(2, 4)",0.7225373457919549,0.5369799226796119,0.8677520530865737,-1
161,7,1,"(2, 4)",0.7695213486154702,0.6409850149964551,0.5434176769292396,2
161,8,1,"(3, 4)",0.8706880954336629,0.6567195884717519,0.8057927179677202,100
162,0,1,"(0, 0)",0.7576207622733582,0.6522583091363807,0.9733013695066788,-1
162,1,1,"(1, 0)",0.7514362237214769,0.4014117584516142,0.5286816349715684,2
162,2,0,"(2, 0)",0.9138364103445162,0.6506302690593997,0.8345631596310981,2
162,3,3,"(1, 0)",0.9326430804522683,0.3113424411105351,0.5436935626228356,-1
162,4,3,"(1, 1)",0.790778253893908,0.6706421091983974,0.7897024630071998,2
162,5,3,"(1, 2)",0.7075396499004798,0.6675834728881747,0.783402222703605,2
162,6,1,"(1, 3)",0.5628646956315098,0.4846404509355889,0.6665454742553227,9
162,7,0,"(2, 3)",0.6266404326448488,0.5904984209743602,0.8520981292447485,-1
162,8,2,"(1, 3)",0.5595863129338142,0.41583792346951326,0.7204717191186629,9
162,9,3,"(1, 2)",0.9048079914682696,0.3589607262947152,0.6840913792502137,6
162,10,2,"(1, 3)",0.8756113603058301,0.31536423697978166,0.8649952686614537,-4
162,11,3,"(1, 2)",0.645943473691376,0.46645876202131686,0.7652599291887225,2
162,12,1,"(1, 3)",0.5464572643452299,0.33918079262693845,0.4906372875459172,-1
162,13,2,"(2, 3)",0.6785325550225152,0.529049583216043,0.6868013651309117,9
162,14,0,"(2, 2)",0.9822356959095841,0.3367347865223864,0.7816680772633888,-1
162,15,3,"(1, 2)",0.6438539309782911,0.3087242476655483,0.5369124735124479,-1
162,16,1,"(1, 3)",0.5017616789109689,0.43651230749367137,0.6571668576614682,9
162,17,3,"(2, 3)",0.7919355593788941,0.6220268623493277,0.9306263731546687,-1
162,18,1,"(2, 4)",0.6164841295656847,0.3759737279978979,0.7427020096934965,6
162,19,1,"(3, 4)",0.9929012679640301,0.6707891941447001,0.5192007372487295,100
163,0,1,"(0, 0)",0.6554134581482634,0.5774068528318147,0.6642157742261429,9
163,1,0,"(1, 0)",0.6941104818949934,0.643873555641134,0.6410038955393744,9
163,2,3,"(0, 0)",0.8940034000032587,0.5552244844943954,0.723619413492228,9
163,3,2,"(0, 1)",0.8782867591808585,0.6610720471898142,0.8223687649696805,2
163,4,1,"(0, 0)",0.8752210827249116,0.5290972109452219,0.7515716475245038,2
163,5,3,"(1, 0)",0.913284102528758,0.617782214181537,0.5299872610530326,2
163,6,1,"(1, 1)",0.9258338116703575,0.3394398938754597,0.7850123369182023,-1
163,7,2,"(2, 1)",0.5437224378747413,0.48688059978806686,0.749804903282322,9
163,8,0,"(2, 0)",0.7272447092898762,0.5086153698793187,0.6225339977184567,9
163,9,3,"(1, 0)",0.7262578073072428,0.5634772730399424,0.8365819297045782,2
163,10,2,"(1, 1)",0.608560142790964,0.3152156195000105,0.6070090349176458,6
163,11,3,"(1, 0)",0.8211419300804236,0.5265701145133062,0.6337442241337139,9
163,12,3,"(1, 1)",0.8802744781813752,0.4961746990552588,0.9914173097334643,-1
163,13,0,"(1, 2)",0.661073871787536,0.6848963571882462,0.42546855587815147,-1
163,14,2,"(0, 2)",0.7023251348258478,0.4069892562679016,0.5272356732651842,2
163,15,2,"(0, 1)",0.7702008757837692,0.6597041739349447,0.6162761510395061,9
163,16,0,"(0, 0)",0.7794116349165331,0.5768400799330897,0.6541279830310743,9
163,17,3,"(0, 0)",0.7880272637853409,0.6652601772591038,0.7896715940041996,2
163,18,2,"(0, 1)",0.9751798904560307,0.3856227394828684,0.4835292917579842,-1
163,19,1,"(0, 0)",0.5464456696070901,0.38438609754528197,0.4907204488259824,-1
163,20,3,"(1, 0)",0.6283612132448642,0.4641160619262796,0.9912477190546258,-1
163,21,3,"(1, 1)",0.9025542744762194,0.36583477303916845,0.8581997772999493,-4
163,22,2,"(1, 2)",0.8177387865531962,0.321779761297708,0.6890049598694741,6
163,23,3,"(1, 1)",0.8953817892158689,0.3943310509143433,0.7746191386036393,-1
163,24,3,"(1, 2)",0.6586491145840061,0.5613761779333095,0.4036984127963555,-1
163,25,1,"(1, 3)",0.5409088583868114,0.5126892159530285,0.5057324549901236,2
163,26,3,"(2, 3)",0.9624971655345279,0.34401211222696126,0.43982485480224426,-4
163,27,1,"(2, 4)",0.8477451036631498,0.37710753551138776,0.416893966189455,-4
163,28,1,"(3, 4)",0.9980823444659693,0.5372032792977199,0.9006706068707587,100
164,0,1,"(0, 0)",0.5705093328180861,0.5062724532491817,0.8815782521021525,-1
164,1,3,"(1, 0)",0.8081581990757734,0.6220838631347867,0.4288538879583693,-1
164,2,3,"(1, 1)",0.6094309038027351,0.6818926952667547,0.7587264341830335,2
164,3,3,"(1, 2)",0.8672417083700628,0.39996437482125236,0.5103481962860565,-1
164,4,1,"(1, 3)",0.7526800401421718,0.44386817678658974,0.8387724510218534,2
164,5,3,"(2, 3)",0.5917275787176963,0.49469625864926814,0.9996532322247359,-1
164,6,2,"(2, 4)",0.5578504910962228,0.34337325575397737,0.44975784598755,-4
164,7,0,"(2, 3)",0.6644439167916932,0.49062164981619016,0.5747783687483853,9
164,8,1,"(1, 3)",0.7660677416654873,0.6535866908959138,0.7495437764098596,9
164,9,2,"(2, 3)",0.874515745112103,0.3534573297466985,0.9181463221805473,-4
164,10,0,"(2, 2)",0.7856282427548661,0.632535928506005,0.7981857541287161,2
164,11,1,"(1, 2)",0.6976041349244044,0.3243979951158569,0.9272688106268288,-4
164,12,1,"(2, 2)",0.6517827345140712,0.3362482706611403,0.942632449233262,-4
164,13,3,"(3, 2)",0.8979654252426965,0.6309905145179215,0.42241283540214125,-1
164,14,1,"(3, 3)",0.8980480586867676,0.47060441634220695,0.8945912644973537,-1
164,15,3,"(4, 3)",0.9998911812375926,0.36217805756436694,0.8811419184486246,100
165,0,1,"(0, 0)",0.7856603904300665,0.5472336309316032,0.7696413038596885,2
165,1,2,"(1, 0)",0.8606601061795465,0.5135054226451463,0.9137860943068737,-1
165,2,0,"(1, 0)",0.5753819492665426,0.5729209514018028,0.9408440866630347,-1
165,3,1,"(0, 0)",0.5444839043285683,0.5691873378976797,0.8756099310678216,-1
165,4,0,"(1, 0)",0.8888137113714418,0.3851354742473236,0.5498961500082297,-1
165,5,1,"(0, 0)",0.7782816408569091,0.6101971112220492,0.8344953567101021,2
165,6,3,"(1, 0)",0.9282307429944058,0.5598501859573488,0.933627106997552,-1
165,7,3,"(1, 1)",0.9921868907582685,0.4262063987824989,0.7091255962594882,9
165,8,2,"(1, 2)",0.5400680560766653,0.5853292633927902,0.8403631087310511,2
165,9,3,"(1, 1)",0.9941112242618965,0.42676015595057293,0.8055600892092565,2
165,10,3,"(1, 2)",0.7819284849601014,0.3722426795411511,0.49829579747109665,-1
165,11,1,"(1, 3)",0.7749169581594011,0.5311438472019926,0.8786820209829291,-1
165,12,3,"(2, 3)",0.8818858242945168,0.39727885239969635,0.8472122078190318,-1
165,13,2,"(2, 4)",0.6695805770425803,0.3241624437873492,0.9765354519400542,-4
165,14,3,"(2, 3)",0.9550388847648714,0.4721343012134141,0.583669960146266,9
165,15,0,"(2, 4)",0.9304240455251443,0.6253564853931992,0.9806026466851612,-1
165,16,1,"(1, 4)",0.6736268076543724,0.5174875745080216,0.8980279030574367,-1
165,17,2,"(2, 4)",0.8009004665935147,0.5961420338505321,0.6293769145521539,9
165,18,2,"(2, 3)",0.5238111174105821,0.38028924887537535,0.48641901583146857,-1
165,19,3,"(2, 2)",0.738041967227301,0.386975793452623,0.987936102506221,-4
165,20,1,"(2, 3)",0.6275367101332839,0.484111672863078,0.7708978815193892,2
165,21,1,"(3, 3)",0.5410500649332706,0.6948541124422158,0.635460849229704,9
165,22,3,"(4, 3)",0.8109992690527199,0.4966749746809836,0.5359208277407175,100
166,0,1,"(0, 0)",0.6864425831254011,0.343868923640218,0.7431752325542273,6
166,1,3,"(1, 0)",0.8273749458664341,0.5984172869635712,0.5398816822805077,2
166,2,3,"(1, 1)",0.8884509798769958,0.33035740767691996,0.5115115087039775,-1
166,3,3,"(1, 2)",0.6050575295646001,0.3000624672589041,0.6515598116022319,6
166,4,1,"(1, 3)",0.6726658010694246,0.4451147903013135,0.8826642432141989,-1
166,5,3,"(2, 3)",0.819236595723061,0.5323339222141305,0.4827546849194953,2
166,6,2,"(2, 4)",0.7312966784628081,0.5835313250580622,0.5370684267885089,2
166,7,3,"(2, 3)",0.7254021682426427,0.4474994255288949,0.5898472741442644,9
166,8,1,"(2, 4)",0.5736951696871164,0.31680857196322276,0.89411596057416,-4
166,9,1,"(3, 4)",0.6439830216653839,0.6327077197421018,0.5136028811049863,100
167,0,1,"(0, 0)",0.5821052175216201,0.6805255150473132,0.6525180152740688,9
167,1,1,"(1, 0)",0.8488421557564954,0.6948676222618391,0.4542120349675017,2
167,2,0,"(2, 0)",0.5331657264845637,0.4705916968997815,0.49804735216145907,2
167,3,3,"(1, 0)",0.9578351189638459,0.44443459221978726,0.8833339215111511,-1
167,4,3,"(1, 1)",0.9017453357137364,0.345551869126534,0.787093367925807,-1
167,5,3,"(1, 2)",0.6045261349313298,0.4307508556505554,0.8504792798913137,-1
167,6,2,"(1, 3)",0.7679246735736379,0.382998455198597,0.8163345910410688,-1
167,7,3,"(1, 2)",0.7747090671886218,0.5252249623646518,0.40958993807828703,-1
167,8,1,"(1, 3)",0.6091726937166804,0.6189399496250301,0.4519546733101255,2
167,9,3,"(2, 3)",0.8468788586161335,0.4456023481704498,0.4200043225571974,-1
167,10,0,"(2, 4)",0.8241602065297269,0.46146553175544525,0.6274049452269941,9
167,11,1,"(1, 4)",0.7841219768825969,0.5077679838991264,0.5066625420410077,2
167,12,3,"(2, 4)",0.7622904470602971,0.35904336210981924,0.6325873954628269,6
167,13,1,"(2, 4)",0.9825852576211678,0.4261859111353636,0.9883248267780534,-1
167,14,1,"(3, 4)",0.7172378352655306,0.3058549948251071,0.5233451122693196,100
168,0,1,"(0, 0)",0.6055661636915584,0.5412598921981794,0.7392319300182004,9
168,1,3,"(1, 0)",0.9848594872620704,0.3929416949735346,0.5274497079521949,-1
168,2,3,"(1, 1)",0.6149576768622466,0.46081233774068114,0.9172537796771701,-1
168,3,1,"(1, 2)",0.923212244810756,0.6064034269979885,0.7557457233493341,2
168,4,1,"(2, 2)",0.929079947050359,0.5034091507129332,0.8297634813059226,2
168,5,3,"(3, 2)",0.8813448133281303,0.6732800417509488,0.6037951563254068,9
168,6,3,"(3, 3)",0.8350833596844205,0.5558878139866366,0.8698403218698403,-1
168,7,1,"(3, 4)",0.6034345511787726,0.31268669699362467,0.49447513990715336,100
169,0,1,"(0, 0)",0.5104238730452748,0.6252295026446328,0.4047541306810223,-1
169,1,3,"(1, 0)",0.7316945053444363,0.38991875780685165,0.4162561700151293,-4
169,2,1,"(1, 1)",0.9037262592860165,0.431224580691989,0.42462354406257957,-1
169,3,3,"(2, 1)",0.6440832380211454,0.5730882121309593,0.5992366731635163,9
169,4,3,"(2, 2)",0.8048971883689404,0.5724168354944619,0.8959518129453309,-1
169,5,3,"(2, 3)",0.782356484614407,0.40847412910696024,0.8322100535663801,2
169,6,1,"(2, 4)",0.689050086736491,0.47939098906364574,0.7611307193898593,2
169,7,1,"(3, 4)",0.5782352654758536,0.6326236044605612,0.9995279508217176,100
170,0,1,"(0, 0)",0.9623277574423197,0.5637224018214386,0.6433216953120625,9
170,1,3,"(1, 0)",0.941858776048875,0.3724664285752699,0.49534540561366336,-1
170,2,3,"(1, 1)",0.9161974272831599,0.40189677617880704,0.8456691478087464,2
170,3,3,"(1, 2)",0.7972940364670953,0.509136771203825,0.5504987494484381,9
170,4,1,"(1, 3)",0.9041620904588346,0.40801262807631716,0.6278144016151992,9
170,5,3,"(2, 3)",0.9668729147276744,0.6572290113554826,0.9055865924451898,-1
170,6,1,"(2, 4)",0.6476881958222895,0.6383235571530153,0.4572461585557064,2
170,7,1,"(3, 4)",0.7759152756039958,0.6565749944333472,0.8515288597947888,100
171,0,1,"(0, 0)",0.5967580249463913,0.6191544133452727,0.7043369948003577,9
171,1,3,"(1, 0)",0.8328412626686974,0.42832872956830387,0.8675585589828821,-1
171,2,3,"(1, 1)",0.7811350540789443,0.3256919029750883,0.5351912867236375,-1
171,3,3,"(1, 2)",0.7242859915012179,0.3072762300941119,0.48553742172927417,-1
171,4,1,"(1, 3)",0.8322351321174992,0.5225874783701946,0.9773986117843023,-1
171,5,0,"(2, 3)",0.8464117920165245,0.4579747540265746,0.8718452306061534,-1
171,6,1,"(1, 3)",0.7797836926370252,0.555719989597112,0.6924709264335687,9
171,7,0,"(2, 3)",0.6811266360162197,0.5986133279623767,0.4477648738369864,-1
171,8,1,"(1, 3)",0.603203934919847,0.6391326270629623,0.8113050112218145,2
171,9,3,"(2, 3)",0.8100415657959619,0.6761702668648704,0.9889989789302939,-1
171,10,1,"(2, 4)",0.8622520193265935,0.6704010437216582,0.403161804243481,-1
171,11,3,"(3, 4)",0.7259628539758011,0.6247232454413747,0.7258837883244373,9
171,12,1,"(3, 4)",0.5636596464522459,0.3719572178651947,0.48741255383275484,100
172,0,3,"(0, 0)",0.7741502504301627,0.42821796776405563,0.5900146085974123,9
172,1,1,"(0, 1)",0.6937485012218454,0.3664932283797864,0.5623429169215994,6
172,2,0,"(1, 1)",0.7276696058738371,0.33621446969727375,0.5347226538827095,-1
172,3,3,"(0, 1)",0.6109583794989146,0.5474595974472504,0.9518874600380857,-1
172,4,2,"(0, 2)",0.968797478485462,0.6393243689904794,0.6108794047735637,9
172,5,2,"(0, 1)",0.610089853006885,0.5713134574511347,0.547407719633408,2
172,6,1,"(0, 0)",0.89448433105372,0.5575199733789986,0.9545170346559506,-1
172,7,0,"(1, 0)",0.5660515485185025,0.6306490542414396,0.9910671091421082,-1
172,8,1,"(0, 0)",0.6453548399800471,0.46478989546045507,0.9059761515208461,-1
172,9,3,"(1, 0)",0.7736961310014383,0.3911805610375143,0.4439357034885484,-4
172,10,3,"(1, 1)",0.6672441559789913,0.5931951236747213,0.5764785477840855,9
172,11,3,"(1, 2)",0.9100085708818562,0.5353826240280646,0.9309618020475317,-1
172,12,1,"(1, 3)",0.7436463071798175,0.6912030160378472,0.447257923565205,-1
172,13,3,"(2, 3)",0.9021433257592208,0.31049149952666477,0.9549501876029239,-4
172,14,1,"(2, 4)",0.879150232652776,0.6484187318896981,0.8608804504254787,-1
172,15,1,"(3, 4)",0.8187724458761995,0.5320559664116329,0.5773627262143588,100
173,0,1,"(0, 0)",0.9203103569494337,0.6599539175934492,0.9082238366945711,-1
173,1,3,"(1, 0)",0.9315998647853108,0.3635802629123269,0.4965542063649543,-1
173,2,3,"(1, 1)",0.5359638502267894,0.5462850529703915,0.7747292962130616,2
173,3,1,"(1, 2)",0.9265911894626011,0.5729060762053566,0.7318542946178368,9
173,4,3,"(2, 2)",0.7814488808824838,0.5480818170851637,0.43591151100408143,-1
173,5,3,"(2, 3)",0.5618489090212221,0.3065711119504079,0.8635019402753291,-4
173,6,1,"(2, 4)",0.5049284306442964,0.5513620562806176,0.8671167759711298,-1
173,7,1,"(3, 4)",0.5606086167249107,0.6917804244046514,0.42941062433325006,100
174,0,1,"(0, 0)",0.6491891984635214,0.4573055243066301,0.4280252109805599,-1
174,1,3,"(1, 0)",0.7256917694609232,0.627330106588567,0.9672691155619805,-1
174,2,3,"(1, 1)",0.6443149463284628,0.3652607759760302,0.5142584136956426,-1
174,3,3,"(1, 2)",0.9057433231344303,0.4070921279697027,0.5943611140292758,9
174,4,3,"(1, 3)",0.7414581501326925,0.47550631233915386,0.6605024082594775,9
174,5,1,"(1, 4)",0.6818489792375821,0.5333756689142204,0.5604449562286145,9
174,6,1,"(2, 4)",0.6301753559120358,0.3971449152406043,0.697773273453554,6
174,7,0,"(3, 4)",0.7938228557191528,0.4772619735630582,0.4803664743314858,2
174,8,1,"(2, 4)",0.9425167569887717,0.4023152108444097,0.5943342124973063,9
174,9,3,"(3, 4)",0.5387332818986474,0.5559756561442626,0.4478302369835423,-1
174,10,0,"(3, 4)",0.8604701729461555,0.5830965436003821,0.41651853445895454,-1
174,11,1,"(2, 4)",0.6473500556032459,0.381640790236776,0.5270049943184917,-1
174,12,0,"(3, 4)",0.9412128934798312,0.4553197908355502,0.6880901436540039,9
174,13,3,"(2, 4)",0.9362850893754175,0.38517825085587654,0.4079965717630294,-4
174,14,1,"(2, 4)",0.9473296524134528,0.3785278348372309,0.9368558349115874,-4
174,15,1,"(3, 4)",0.7915066117281857,0.31692177679492084,0.8643326095616386,100
175,0,0,"(0, 0)",0.7267278650612089,0.37366602491095546,0.6588761532400176,6
175,1,1,"(0, 0)",0.6962144825128836,0.4924083376276178,0.5262628159410668,2
175,2,3,"(1, 0)",0.7140971760051182,0.45958689572503086,0.7135444119103888,9
175,3,3,"(1, 1)",0.9412019656387194,0.5998114666337389,0.7714813381861689,2
175,4,1,"(1, 2)",0.5170109592835893,0.4352877670360037,0.8911429743836033,-1
175,5,0,"(2, 2)",0.5701004610653477,0.6970972858707639,0.4009304617767241,-1
175,6,3,"(1, 2)",0.6186931438157521,0.69645632356289,0.514341845881299,2
175,7,1,"(1, 3)",0.8879657473845537,0.4262689632456109,0.4739897170797639,2
175,8,2,"(2, 3)",0.9383710929881787,0.5048583101499642,0.8906311117454602,-1
175,9,0,"(2, 2)",0.9819115324546208,0.3593414657722278,0.9791906997025056,-4
175,10,3,"(1, 2)",0.7148898390547251,0.6425378346580141,0.7626852412254237,2
175,11,1,"(1, 3)",0.8096464549524631,0.4699697233601832,0.6414149190792646,9
175,12,3,"(2, 3)",0.839714244951127,0.5755047844399288,0.9946458867921488,-1
175,13,2,"(2, 4)",0.9028230308680273,0.4659068684575189,0.5957056206269944,9
175,14,1,"(2, 3)",0.7999727333844766,0.3742211957576973,0.6730975034648312,6
175,15,3,"(3, 3)",0.6860732710508175,0.6356137518240986,0.6178734990291147,9
175,16,1,"(3, 4)",0.8858520083275663,0.6563820643789866,0.9230378497057933,100
176,0,1,"(0, 0)",0.6523982226274548,0.656000412931887,0.8987392566222264,-1
176,1,3,"(1, 0)",0.8167999642215165,0.469859166477788,0.4855338367849696,2
176,2,0,"(1, 1)",0.6515833471227346,0.5551145475263048,0.5128926604967776,2
176,3,1,"(0, 1)",0.7539020473624507,0.6479170562346775,0.66896328247676,9
176,4,3,"(1, 1)",0.7626210744904094,0.5683167716958473,0.593514266158141,9
176,5,3,"(1, 2)",0.9208455742825807,0.6127766493013179,0.7423270425787349,9
176,6,2,"(1, 3)",0.9061147697845089,0.3191929768337093,0.9805877313792969,-4
176,7,2,"(1, 2)",0.8655312219824587,0.40914085825565194,0.4040953853556786,-1
176,8,2,"(1, 1)",0.9830558839038439,0.6273806219681495,0.45361541575760733,2
176,9,3,"(1, 0)",0.7333690143496584,0.4214545701263209,0.8801547865599499,-1
